2023-05-11 11:30	0.504	4.44	16.67
2023-05-11 12:00	0.275	5.10	21.95
2023-05-11 12:30	0.291	4.80	19.08
2023-05-11 13:00	0.308	4.69	19.89
2023-05-11 13:30	0.317	4.57	12.34
2023-05-11 14:00	0.328	4.69	13.9
2023-05-11 14:30	0.297	4.62	21.71
2023-05-11 15:00	0.328	4.63	22.91
2023-05-11 15:30	0.389	4.53	24.78
2023-05-11 16:00	0.268	4.71	27.15
2023-05-11 16:30	0.249	4.63	23.87
2023-05-11 17:00	0.258	5.20	24.59
2023-05-11 17:30	0.301	5.04	23.31
2023-05-11 18:00	0.429	5.06	27.12
2023-05-11 18:30	0.425	4.99	26.23
2023-05-11 19:00	0.420	5.47	26.98
2023-05-11 19:30	0.519	5.32	33.95
2023-05-11 20:00	0.331	5.90	28.04
2023-05-11 20:30	0.334	5.56	32.45
2023-05-11 21:00	0.416	5.60	37.87
2023-05-11 21:30	0.320	5.55	32.22
2023-05-11 22:00	0.362	5.18	35.67
2023-05-11 22:30	0.310	5.45	36.22
2023-05-11 23:00	0.307	5.69	32.17
2023-05-11 23:30	0.436	5.12	37.44
2023-05-12 0:00	0.340	5.56	38.46
2023-05-12 0:30	0.423	5.83	38.29
2023-05-12 1:00	0.464	6.45	45.06
2023-05-12 1:30	0.400	5.86	40.82
2023-05-12 2:00	0.445	6.19	43.45
2023-05-12 2:30	0.537	6.46	40.53
2023-05-12 3:00	0.506	6.26	43.06
2023-05-12 3:30	0.499	6.53	46.68
2023-05-12 4:00	0.602	6.48	45.26
2023-05-12 4:30	0.612	6.40	43.31
2023-05-12 5:00	0.564	6.65	48.36
2023-05-12 5:30	0.524	6.46	47.66
2023-05-12 6:00	0.631	6.55	54.06
2023-05-12 6:30	0.576	6.79	57.89
2023-05-12 7:00	0.580	6.26	60.39
2023-05-12 7:30	0.652	6.80	56.58
2023-05-12 8:00	0.621	6.55	49.97
2023-05-12 8:30	0.606	6.38	51.08
2023-05-12 9:00	0.556	6.05	59.54
2023-05-12 9:30	0.490	5.77	60.47
2023-05-12 10:00	0.510	5.95	57.99
2023-05-12 10:30	0.449	5.70	62.33
2023-05-12 11:00	0.490	5.97	71.44
2023-05-12 11:30	0.411	5.82	107.2
2023-05-12 12:00	0.451	5.82	83.85
2023-05-12 12:30	0.521	5.78	102.75
2023-05-12 13:00	0.482	5.65	105.55
2023-05-12 13:30	0.339	5.22	96.5
2023-05-12 14:00	0.340	5.55	99.33
2023-05-12 14:30	0.345	5.42	66.55
2023-05-12 15:00	0.335	5.28	81.83
2023-05-12 15:30	0.268	5.69	81.43
2023-05-12 16:00	0.302	5.85	86.74
2023-05-12 16:30	0.343	5.35	67.4
2023-05-12 17:00	0.253	5.40	78.83
2023-05-12 17:30	0.266	5.56	34.75
2023-05-12 18:00	0.295	5.28	23.4
2023-05-12 18:30	0.259	5.58	29.6
2023-05-12 19:00	0.311	5.24	54.43
2023-05-12 19:30	0.270	5.10	64.86
2023-05-12 20:00	0.266	5.32	51.99
2023-05-12 20:30	0.277	5.18	40.6
2023-05-12 21:00	0.253	5.39	27.92
2023-05-12 21:30	0.221	5.51	13.27
2023-05-12 22:00	0.331	5.08	11.79
2023-05-12 22:30	0.342	4.67	10.48
